"","ObjectID","Loc_name","Shape","Status","Score","Match_type","Match_addr","LongLabel","ShortLabel","Addr_type","Type","PlaceName","Place_addr","Phone","URL","Rank","AddBldg","AddNum","AddNumFrom","AddNumTo","AddRange","Side","StPreDir","StPreType","StName","StType","StDir","BldgType","BldgName","LevelType","LevelName","UnitType","UnitName","SubAddr","StAddr","Block","Sector","Nbrhd","District","City","MetroArea","Subregion","Region","RegionAbbr","Territory","Zone","Postal","PostalExt","Country","LangCode","Distance","X","Y","DisplayX","DisplayY","Xmin","Xmax","Ymin","Ymax","ARC_Address","ARC_Address2","ARC_Address3","ARC_Neighborhood","ARC_City","ARC_Subregion","ARC_Region","ARC_Postal","ARC_PostalExt","ARC_CountryCode","ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ARCHSTONE","RMPROPID","PROPNAME","ENTTYPE","PROPTYPE","REGION_1","MARKETID","MARKET","SUBMARKETID","SUBMARKET","SVPID","SVP","SVP2","SVP_EMAIL","VPPMID","VPPM_EMPLID","VPPM","VPPM2","VPPM_EMAIL","RMMNGRID","RM_EMPLID","RM","RM2","RM_EMAIL","IO","SIO","FACSM","FINSM","REVMGR","ACQUISITION_DATE","ADDRESS","CITY_1","STATE","ZIP","YOC","CONSTTYPE","STATUS_1","STATUSID","CONSOLIDATION","CONSOLIDATIONID","UNITS","SQFT","STUDIO","ONEBR","TWOBR","THREEBR","OTHER","OCCINCL","DASHINCL","HOTLIST","WATCHLIST","REHABLIST","LEASUPLIST","DISPOLIST","INACTIVE","LRO","COMLINK","COMPLIANTEMAIL","ASNPROPID","MASTERENTITYID","LSHLDTHRESHOLD","MRTHRESHOLD","BISTATUS","BISTATUS_DESC","BIASSETTYPE","BIASSETTYPE_DESC","PHONE_1","YEARBUILT","CONSTRUCTIONDATE","DISPOSED","LATITUDE","LONGITUDE","OccUnits","NonRevUnits","AffordableUnits","AdultResidents","CITY","Walkscore","TransitScore"
"576",576,"World","E6100000010CE48B1E414F965EC09079289A5FCE4740","M",100,"A","2300 Elliott Ave, Seattle, Washington, 98121","2300 Elliott Ave, Seattle, WA, 98121, USA","2300 Elliott Ave","PointAddress","","","2300 Elliott Ave, Seattle, Washington, 98121",NA,NA,20,NA,2300,NA,NA,"","R","",NA,"Elliott","Ave","",NA,NA,NA,NA,NA,NA,NA,"2300 Elliott Ave",NA,NA,"Belltown",NA,"Seattle","Seattle Metro Area","King","Washington","WA",NA,"",98121,NA,"USA","ENG",0,-122.3485873,47.61229255,-122.3483625,47.612457,-122.3493625,-122.3473625,47.611457,47.613457,"2300 Elliott Avenue",NA,NA,NA,"Seattle",NA,"WA",98121,NA,NA,"ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ASN NO",27139,"2300 Elliott                  ","SEA","Residential","Northwest",3362,"Seattle",4717,"Belltown/CBD",49039,"Tom Lebling","Tom Lebling SVP","tlebling@eqr.com","KCAPLA    ",31071,"Karen Caplan                  ","Karen Caplan VP","kcaplan@eqr.com                         ","DR2   ",36147,"Deborah Reiswig               ","Deborah Reiswig RM","dreiswig@eqr.com                        ","Brett Richards IO","Barry Altshuler SIO","David Mills",NA,"April Robere",1997-05-30,"2300 Elliott Avenue","Seattle","WA",98121,"1992","Mid-Rise","Core SS","CSS     ","REIT - Res",1,92,66501,11,1,2,3,0,"Y","Y","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N","N","Y","Y","Y",NA,27139,10,10,"SS        ","Same Store                              ","RC        ","Residential Consolidated                ","2064489800     ",1992,"1992",NA,47.61198047,-122.3482662,NA,0,NA,140,"Seattle",97,100
"577",577,"World","E6100000010C182C88C0F2945EC0A886BEA771CD4740","M",100,"A","600 7th Ave, Seattle, Washington, 98104","600 7th Ave, Seattle, WA, 98104, USA","600 7th Ave","PointAddress","","","600 7th Ave, Seattle, Washington, 98104",NA,NA,20,NA,600,NA,NA,"","R","",NA,"7th","Ave","",NA,NA,NA,NA,NA,NA,NA,"600 7th Ave",NA,NA,"First Hill",NA,"Seattle","Seattle Metro Area","King","Washington","WA",NA,"",98104,NA,"USA","ENG",0,-122.32731641,47.60503098,-122.327001,47.605149,-122.328001,-122.326001,47.604149,47.606149,"600 Seventh Ave",NA,NA,NA,"Seattle",NA,"WA",98104,NA,NA,"ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ASN NO",27141,"Seventh and James             ","SEA","Residential","Northwest",3362,"Seattle",5115,"Capital Hill/First Hill",49039,"Tom Lebling","Tom Lebling SVP","tlebling@eqr.com","KCAPLA    ",31071,"Karen Caplan                  ","Karen Caplan VP","kcaplan@eqr.com                         ","DR2   ",36147,"Deborah Reiswig               ","Deborah Reiswig RM","dreiswig@eqr.com                        ","Brett Richards IO","Barry Altshuler SIO","Jason Wood",NA,"April Robere",1997-05-30,"600 Seventh Ave","Seattle","WA",98104,"1992","Mid-Rise","Core SS","CSS     ","REIT - Res",1,96,66800,12,1,2,3,0,"Y","Y","Y","WATCH LIST NO","REHAB NO","LEASEUP NO","N","N","Y","Y","Y",NA,27141,10,10,"SS        ","Same Store                              ","RC        ","Residential Consolidated                ","2063820700     ",1992,"1992",NA,47.60454441,-122.32693933,NA,0,NA,150,"Seattle",98,100
"578",578,"World","E6100000010CC0A41B0839A05EC0984865A1D5CC4640","M",100,"A","16506 SE 29th St, Vancouver, Washington, 98683","16506 SE 29th St, Vancouver, WA, 98683, USA","16506 SE 29th St","PointAddress","","","16506 SE 29th St, Vancouver, Washington, 98683",NA,NA,20,NA,16506,NA,NA,"","L","SE",NA,"29th","St","",NA,NA,NA,NA,NA,NA,NA,"16506 SE 29th St",NA,NA,"Fisher's Landing East",NA,"Vancouver","Portland-Vancouver Metro Area","Clark","Washington","WA",NA,"",98683,NA,"USA","ENG",0,-122.50348094,45.60026948,-122.501421,45.601092,-122.502421,-122.500421,45.600092,45.602092,"16506 SE 29TH ST.",NA,NA,NA,"VANCOUVER",NA,"WA",98683,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27142,"ZZ COVE AT FISHERS LANDING, TH","SLD","Residential","Northwest",3361,"Portland",5072,"Portland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-01,"16506 SE 29TH ST.","VANCOUVER","WA",98683,"1993","Garden","Disposition","DSP     ","REIT - Res",1,253,290446,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27142,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(360) 260-5400 ",1993,"1993",2011-07-20,NA,NA,NA,NA,NA,NA,"Vancouver",69,NA
"579",579,"World","E6100000010CB07FC6CE19A15EC04828E829C4974740","M",88.02,"A","6022 78th Street Ct W, Lakewood, Washington, 98499","6022 78th Street Ct W, Lakewood, WA, 98499, USA","6022 78th Street Ct W","StreetAddress","","","6022 78th Street Ct W, Lakewood, Washington, 98499",NA,NA,20,NA,6022,6098,6000,"6000-6098","R","",NA,"78th Street","Ct","W",NA,NA,NA,NA,NA,NA,NA,"6022 78th Street Ct W",NA,NA,"",NA,"Lakewood","Seattle Metro Area","Pierce","Washington","WA",NA,"",98499,NA,"USA","ENG",0,-122.51720018,47.18567394,-122.51720018,47.18567394,-122.51820018,-122.51620018,47.18467394,47.18667394,"6022 78TH STREET COURT WEST",NA,NA,NA,"TACOMA",NA,"WA",98467,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27143,"ZZ MERRILL CREEK              ","SLD","Residential","Northwest",3362,"Seattle",5073,"Seattle/Tacoma Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"6022 78TH STREET COURT WEST","TACOMA","WA",98467,NA,"Garden","Disposition","DSP     ","REIT - Res",1,149,137750,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,27143,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(206) 474-6500 ",1994,NA,2009-06-02,NA,NA,NA,NA,NA,NA,"Lakewood",53,NA
"580",580,"World","E6100000010CFC6B973B95A05EC028C1C94062974740","M",99.9,"A","5406 82nd St SW, Lakewood, Washington, 98499","5406 82nd St SW, Lakewood, WA, 98499, USA","5406 82nd St SW","StreetAddress","","","5406 82nd St SW, Lakewood, Washington, 98499",NA,NA,20,NA,5406,5406,5400,"5400-5406","R","",NA,"82nd","St","SW",NA,NA,NA,NA,NA,NA,NA,"5406 82nd St SW",NA,NA,"",NA,"Lakewood","Seattle Metro Area","Pierce","Washington","WA",NA,"",98499,NA,"USA","ENG",0,-122.50910845,47.18268595,-122.50910845,47.18268595,-122.51010845,-122.50810845,47.18168595,47.18368595,"5406 82ND STREET SW",NA,NA,NA,"TACOMA",NA,"WA",98499,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27144,"ZZ STONEY CREEK               ","SLD","Residential","Northwest",3363,"Tacoma",4965,"Pierce County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"5406 82ND STREET SW","TACOMA","WA",98499,"1990","Garden","Disposition","DSP     ","REIT - Res",1,231,209865,44,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27144,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(206) 584-9441 ",1990,"1990",2013-06-27,NA,NA,NA,NA,NA,NA,"Lakewood",32,NA
"581",581,"World","E6100000010C582E5800EC925EC0A8439571FE954740","M",94.96,"A","209 21st Ave SW, Puyallup, Washington, 98371","209 21st Ave SW, Puyallup, WA, 98371, USA","209 21st Ave SW","PointAddress","","","209 21st Ave SW, Puyallup, Washington, 98371",NA,NA,20,NA,209,NA,NA,"","L","",NA,"21st","Ave","SW",NA,NA,NA,NA,NA,NA,NA,"209 21st Ave SW",NA,NA,"",NA,"Puyallup","Seattle Metro Area","Pierce","Washington","WA",NA,"",98371,NA,"USA","ENG",0,-122.29565438,47.1718275,-122.295474,47.17233,-122.296474,-122.294474,47.17133,47.17333,"209 21ST AVENUE SW",NA,NA,NA,"PULLALLUP",NA,"WA",98371,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27148,"ZZ CHESTNUT HILLS             ","SLD","Residential","Northwest",3362,"Seattle",5073,"Seattle/Tacoma Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"209 21ST AVENUE SW","PULLALLUP","WA",98371,"1991","Garden","Disposition","DSP     ","REIT - Res",1,157,138061,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27148,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(206) 840-9321 ",1991,"1991",2012-12-18,NA,NA,NA,NA,NA,NA,"Puyallup",31,NA
"582",582,"World","E6100000010C501E78DDC4925EC0E015FD1868954740","M",96.32,"A","2519 S Meridian, Puyallup, Washington, 98373","2519 S Meridian, Puyallup, WA, 98373, USA","2519 S Meridian","StreetAddress","","","2519 S Meridian, Puyallup, Washington, 98373",NA,NA,20,NA,2519,2519,2513,"2513-2519","R","S",NA,"Meridian","","",NA,NA,NA,NA,NA,NA,NA,"2519 S Meridian",NA,NA,"South Hill",NA,"Puyallup","Seattle Metro Area","Pierce","Washington","WA",NA,"",98373,NA,"USA","ENG",0,-122.29326569,47.16723931,-122.29326569,47.16723931,-122.29426569,-122.29226569,47.16623931,47.16823931,"2519 SOUTH MERIDIAN STREET",NA,NA,NA,"PUYALLUP",NA,"WA",98373,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27149,"ZZ THE HAMPTONS               ","SLD","Residential","Northwest",3362,"Seattle",5073,"Seattle/Tacoma Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"2519 SOUTH MERIDIAN STREET","PUYALLUP","WA",98373,"1991","Garden","Disposition","DSP     ","REIT - Res",1,230,199687,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27149,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(253) 840-4979 ",1991,"1991",2012-12-18,NA,NA,NA,NA,NA,NA,"Puyallup",48,NA
"583",583,"World","E6100000010C5C9DD595FEA05EC0B065157DD8954740","M",99.9,"A","9501 59th Ave SW, Lakewood, Washington, 98499","9501 59th Ave SW, Lakewood, WA, 98499, USA","9501 59th Ave SW","StreetAddress","","","9501 59th Ave SW, Lakewood, Washington, 98499",NA,NA,20,NA,9501,9599,9401,"9401-9599","R","",NA,"59th","Ave","SW",NA,NA,NA,NA,NA,NA,NA,"9501 59th Ave SW",NA,NA,"",NA,"Lakewood","Seattle Metro Area","Pierce","Washington","WA",NA,"",98499,NA,"USA","ENG",0,-122.51553865,47.17066921,-122.51553865,47.17066921,-122.51653865,-122.51453865,47.16966921,47.17166921,"9501 59TH AVENUE SW",NA,NA,NA,"TACOMA",NA,"WA",98499,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27153,"ZZ SEELEY LAKE                ","SLD","Residential","Northwest",3363,"Tacoma",4965,"Pierce County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"9501 59TH AVENUE SW","TACOMA","WA",98499,"1990","Garden","Disposition","DSP     ","REIT - Res",1,522,466951,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27153,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","2535817779     ",1990,"1990",2013-12-19,NA,NA,NA,NA,NA,NA,"Lakewood",80,NA
"584",584,"World","E6100000010C906A931BE9955EC0A036E33444D14740","M",100,"A","1735 Dexter Ave N, Seattle, Washington, 98109","1735 Dexter Ave N, Seattle, WA, 98109, USA","1735 Dexter Ave N","PointAddress","","","1735 Dexter Ave N, Seattle, Washington, 98109",NA,NA,20,NA,1735,NA,NA,"","L","",NA,"Dexter","Ave","N",NA,NA,NA,NA,NA,NA,NA,"1735 Dexter Ave N",NA,NA,"Westlake",NA,"Seattle","Seattle Metro Area","King","Washington","WA",NA,"",98109,NA,"USA","ENG",0,-122.34235277,47.634894,-122.342652,47.634894,-122.343652,-122.341652,47.633894,47.635894,"1735 DEXTER AVENUE NORTH",NA,NA,NA,"SEATTLE",NA,"WA",98109,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27155,"ZZ SUMMIT AT LAKE UNION       ","SLD","Residential","Northwest",3362,"Seattle",5118,"South Lake Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"1735 DEXTER AVENUE NORTH","SEATTLE","WA",98109,"1995 -1997","Mid-Rise","Disposition","DSP     ","REIT - Res",1,150,109781,30,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27155,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","2062708662     ",1995,"1995 -1997",2015-10-14,NA,NA,NA,NA,NA,NA,"Seattle",81,69
"585",585,"World","E6100000010C809B666340B55EC010EB928077BF4640","M",88.12,"A","15021 SW Millikan Way, Beaverton, Oregon, 97003","15021 SW Millikan Way, Beaverton, OR, 97003, USA","15021 SW Millikan Way","StreetAddress","","","15021 SW Millikan Way, Beaverton, Oregon, 97003",NA,NA,20,NA,15021,15099,15001,"15001-15099","L","SW",NA,"Millikan","Way","",NA,NA,NA,NA,NA,NA,NA,"15021 SW Millikan Way",NA,NA,"Cooper Mountain-Aloha North",NA,"Beaverton","Portland-Vancouver Metro Area","Washington","Oregon","OR",NA,"",97003,NA,"USA","ENG",0,-122.83205495,45.49583442,-122.83205495,45.49583442,-122.83305495,-122.83105495,45.49483442,45.49683442,"15021 SW MILLIKAN WAY",NA,NA,NA,"BEAVERTON",NA,"OR",97006,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27156,"ZZ LASALLE                    ","SLD","Residential","Northwest",3361,"Portland",5072,"Portland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-05,"15021 SW MILLIKAN WAY","BEAVERTON","OR",97006,"1998","Garden","Disposition","DSP     ","REIT - Res",1,554,595972,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27156,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(503) 605-5000 ",1998,"1998",2012-03-14,NA,NA,NA,NA,NA,NA,"Beaverton",38,55
"586",586,"World","E6100000010C941C774A87A35EC0D07B9B1F3B9E4740","M",100,"A","2602 Westridge Ave W, Tacoma, Washington, 98466","2602 Westridge Ave W, Tacoma, WA, 98466, USA","2602 Westridge Ave W","StreetAddress","","","2602 Westridge Ave W, Tacoma, Washington, 98466",NA,NA,20,NA,2602,2670,2554,"2554-2670","L","",NA,"Westridge","Ave","W",NA,NA,NA,NA,NA,NA,NA,"2602 Westridge Ave W",NA,NA,"West End",NA,"Tacoma","Seattle Metro Area","Pierce","Washington","WA",NA,"",98466,NA,"USA","ENG",0,-122.5551325,47.23617931,-122.5551325,47.23617931,-122.5561325,-122.5541325,47.23517931,47.23717931,"2602 WESTRIDGE AVE W",NA,NA,NA,"TACOMA",NA,"WA",98466,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27157,"ZZ WESTRIDGE                  ","SLD","Residential","Northwest",3363,"Tacoma",4965,"Pierce County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,"2602 WESTRIDGE AVE W","TACOMA","WA",98466,"1987 -1991","Garden","Disposition","DSP     ","REIT - Res",1,714,663696,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27157,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","2535651484     ",1987,"1987 -1991",2013-07-18,NA,NA,NA,NA,NA,NA,"Tacoma",32,NA
"587",587,"World","E6100000010C30A72E8D7D905EC020F307F1EBB14740","M",100,"A","23605 62nd Ave S, Kent, Washington, 98032","23605 62nd Ave S, Kent, WA, 98032, USA","23605 62nd Ave S","PointAddress","","","23605 62nd Ave S, Kent, Washington, 98032",NA,NA,20,NA,23605,NA,NA,"","L","",NA,"62nd","Ave","S",NA,NA,NA,NA,NA,NA,NA,"23605 62nd Ave S",NA,NA,"",NA,"Kent","Seattle Metro Area","King","Washington","WA",NA,"",98032,NA,"USA","ENG",0,-122.25766305,47.39001286,-122.2579125,47.390022,-122.2589125,-122.2569125,47.389022,47.391022,"23605 62ND AVENUE SOUTH",NA,NA,NA,"KENT",NA,"WA",98032,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27159,"ZZ WATERFORD AT THE LAKES     ","SLD","Residential","Northwest",3362,"Seattle",5073,"Seattle/Tacoma Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-02-28,"23605 62ND AVENUE SOUTH","KENT","WA",98032,NA,"Garden","Disposition","DSP     ","REIT - Res",1,344,313715,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27159,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(206) 850-1019 ",1989,NA,2009-06-09,NA,NA,NA,NA,NA,NA,"Kent",43,43
"588",588,"World","E6100000010CF4EB5DA26BB55EC0A088C54249BE4640","M",88.12,"A","4800 SW Mueller Dr, Beaverton, Oregon, 97078","4800 SW Mueller Dr, Beaverton, OR, 97078, USA","4800 SW Mueller Dr","PointAddress","","","4800 SW Mueller Dr, Beaverton, Oregon, 97078",NA,NA,20,NA,4800,NA,NA,"","R","SW",NA,"Mueller","Dr","",NA,NA,NA,NA,NA,NA,NA,"4800 SW Mueller Dr",NA,NA,"West Beaverton",NA,"Beaverton","Portland-Vancouver Metro Area","Washington","Oregon","OR",NA,"",97078,NA,"USA","ENG",0,-122.83469447,45.48661074,-122.8347135,45.486612,-122.8357135,-122.8337135,45.485612,45.487612,"4800 SW MUELLER DRIVE",NA,NA,NA,"BEAVERTON",NA,"OR",97007,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27160,"ZZ CLUB AT THE GREEN          ","SLD","Residential","Northwest",3361,"Portland",5072,"Portland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-03-28,"4800 SW MUELLER DRIVE","BEAVERTON","OR",97007,"1991","Garden","Disposition","DSP     ","REIT - Res",1,254,238850,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,27160,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(503) 526-8524 ",1991,"1991",2011-06-21,NA,NA,NA,NA,NA,NA,"Beaverton",21,42
"589",589,"World","E6100000010C906EFF55BDB75EC0000D65D189C44640","M",100,"A","2323 NW 188th Ave, Hillsboro, Oregon, 97124","2323 NW 188th Ave, Hillsboro, OR, 97124, USA","2323 NW 188th Ave","PointAddress","","","2323 NW 188th Ave, Hillsboro, Oregon, 97124",NA,NA,20,NA,2323,NA,NA,"","L","NW",NA,"188th","Ave","",NA,NA,NA,NA,NA,NA,NA,"2323 NW 188th Ave",NA,NA,"Sommerset West-Elmonica South",NA,"Hillsboro","Portland-Vancouver Metro Area","Washington","Oregon","OR",NA,"",97124,NA,"USA","ENG",0,-122.87093115,45.53545587,-122.871222,45.535464,-122.872222,-122.870222,45.534464,45.536464,"2323 NW 188TH AVENUE",NA,NA,NA,"HILLSBORO",NA,"OR",97124,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27161,"ZZ CLUB AT TANASBOURNE        ","SLD","Residential","Northwest",3361,"Portland",5072,"Portland Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-06-19,"2323 NW 188TH AVENUE","HILLSBORO","OR",97124,"1990","Garden","Disposition","DSP     ","REIT - Res",1,352,298896,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N",NA,"N","N","N",NA,27161,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(503) 690-8100 ",1990,"1990",2011-04-12,NA,NA,NA,NA,NA,NA,"Hillsboro",88,39
"590",590,"World","E6100000010C94EB9F6DB6885EC018A8F0CD5AD64740","M",100,"A","15325 Redmond Way, Redmond, Washington, 98052","15325 Redmond Way, Redmond, WA, 98052, USA","15325 Redmond Way","PointAddress","","","15325 Redmond Way, Redmond, Washington, 98052",NA,NA,20,NA,15325,NA,NA,"","L","",NA,"Redmond","Way","",NA,NA,NA,NA,NA,NA,NA,"15325 Redmond Way",NA,NA,"Grass Lawn",NA,"Redmond","Seattle Metro Area","King","Washington","WA",NA,"",98052,NA,"USA","ENG",0,-122.13613453,47.67464613,-122.1364305,47.674422,-122.1374305,-122.1354305,47.673422,47.675422,"15325 REDMOND WAY",NA,NA,NA,"REDMOND",NA,"WA",98052,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27162,"ZZ GATES OF REDMOND           ","SLD","Residential","Northwest",3362,"Seattle",4962,"Bellevue/Redmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-08-12,"15325 REDMOND WAY","REDMOND","WA",98052,"1982","Garden","Disposition","DSP     ","REIT - Res",1,180,152686,30,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27162,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","4258818478     ",1982,"1982",2015-01-15,NA,NA,NA,NA,NA,NA,"Redmond",72,52
"591",591,"World","E6100000010C946418D554905EC0183B2ED83DB14740","M",100,"A","6248 S 242nd Pl, Kent, Washington, 98032","6248 S 242nd Pl, Kent, WA, 98032, USA","6248 S 242nd Pl","PointAddress","","","6248 S 242nd Pl, Kent, Washington, 98032",NA,NA,20,NA,6248,NA,NA,"","L","S",NA,"242nd","Pl","",NA,NA,NA,NA,NA,NA,NA,"6248 S 242nd Pl",NA,NA,"",NA,"Kent","Seattle Metro Area","King","Washington","WA",NA,"",98032,NA,"USA","ENG",0,-122.25517776,47.38469984,-122.255694,47.385144,-122.256694,-122.254694,47.384144,47.386144,"6248 SOUTH 242ND PLACE",NA,NA,NA,"KENT",NA,"WA",98032,NA,NA,"ENTITY",NA,NA,NA,"ASN NO",27163,"ZZ JAMES STREET CROSSING      ","SLD","Residential","Northwest",3362,"Seattle",5073,"Seattle/Tacoma Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-12-11,"6248 SOUTH 242ND PLACE","KENT","WA",98032,NA,"Garden","Disposition","DSP     ","REIT - Res",1,300,248028,0,1,2,3,0,"N","N","N","WATCH LIST NO","REHAB NO","LEASEUP NO","Y",NA,"N","N","N",NA,27163,NA,NA,"DSP       ","Disposition                             ","RC        ","Residential Consolidated                ","(253) 854-8100 ",1989,NA,2008-02-20,NA,NA,NA,NA,NA,NA,"Kent",67,44
"592",592,"World","E6100000010CF88828BE0B8E5EC020C9D01176F04740","M",100,"A","13401 Dumas Rd, Bothell, Washington, 98012","13401 Dumas Rd, Bothell, WA, 98012, USA","13401 Dumas Rd","StreetAddress","","","13401 Dumas Rd, Bothell, Washington, 98012",NA,NA,20,NA,13401,13499,13400,"13400-13499","L","",NA,"Dumas","Rd","",NA,NA,NA,NA,NA,NA,NA,"13401 Dumas Rd",NA,NA,"",NA,"Bothell","Seattle Metro Area","Snohomish","Washington","WA",NA,"",98012,NA,"USA","ENG",0,-122.21946672,47.8786032,-122.21946672,47.8786032,-122.22046672,-122.21846672,47.8776032,47.8796032,"13401 Dumas Rd.",NA,NA,NA,"Mill Creek",NA,"WA",98012,NA,NA,"ENTITY","GEOGRAPHY","INVESTMENTS","ASSIGNMENTS","ASN NO",27164,"Monterra in Mill Creek        ","SEA","Residential","Northwest",3362,"Seattle",4966,"Bothell/Mill Creek Corridor",49039,"Tom Lebling","Tom Lebling SVP","tlebling@eqr.com","KCAPLA    ",31071,"Karen Caplan                  ","Karen Caplan VP","kcaplan@eqr.com                         ","JC1   ",48757,"Jennifer Cummings             ","Jennifer Cummings RM","jcummings@eqr.com                       ","Brett Richards IO","Barry Altshuler SIO","David Mills",NA,"April Robere",2005-01-07,"13401 Dumas Rd.","Mill Creek","WA",98012,"2003","Garden","Core SS","CSS     ","REIT - Res",1,139,135526,0,1,2,3,0,"Y","Y","N","WATCH LIST NO","REHAB NO","LEASEUP NO","N","N","Y","Y","Y",NA,27164,10,10,"SS        ","Same Store                              ","RC        ","Residential Consolidated                ","4253575616     ",2003,"2003",NA,47.878062,-122.21933,NA,0,NA,230,"Bothell",42,39
